JOBID,PROJECT_NAME,JOB_NAME,SOURCE_OBJECT_NAME
2804,RESERVATION,ODS_EDW.RES_NCL.155.Load_DIM_Voyage,ODS_P_BUSINESS_SUPPORT.RES_SUPP.SAILING_MASTER_SUPP
2804,RESERVATION,ODS_EDW.RES_NCL.155.Load_DIM_Voyage,ODS_P.RES_SW.SHIP_CABIN_RESERVE
2804,RESERVATION,ODS_EDW.RES_NCL.155.Load_DIM_Voyage,ODS_P_BUSINESS_SUPPORT.RES_SUPP.SL_PRODUCT_CODES_SUPP
2804,RESERVATION,ODS_EDW.RES_NCL.155.Load_DIM_Voyage,ODS_P_BUSINESS_SUPPORT.RES_SUPP.PRODUCT_CODES_SUPP
2804,RESERVATION,ODS_EDW.RES_NCL.155.Load_DIM_Voyage,ODS_P.RES_SW.SHIP
2804,RESERVATION,ODS_EDW.RES_NCL.155.Load_DIM_Voyage,ODS_P_BUSINESS_SUPPORT.RES_SUPP.SL_ROLLUP_PRODUCT_CODES_SUPP
2804,RESERVATION,ODS_EDW.RES_NCL.155.Load_DIM_Voyage,ODS_P.RES_SW.SAIL_HEADER
2804,RESERVATION,ODS_EDW.RES_NCL.155.Load_DIM_Voyage,ODS_P.RES_SW.PACKAGE_TYPE
2804,RESERVATION,ODS_EDW.RES_NCL.155.Load_DIM_Voyage,ODS_P.PRC_MXP_NCL_DBO.CRUISE
2804,RESERVATION,ODS_EDW.RES_NCL.155.Load_DIM_Voyage,ODS_P.RES_SW.VCS_ADDITIONAL_FIELD_VALUE
2804,RESERVATION,ODS_EDW.RES_NCL.155.Load_DIM_Voyage,ODS_P.RES_SW.ACC_VT_REQ_DETAIL
2804,RESERVATION,ODS_EDW.RES_NCL.155.Load_DIM_Voyage,ODS_P.RES_SW.ACC_VT_REQUEST
2804,RESERVATION,ODS_EDW.RES_NCL.155.Load_DIM_Voyage,ODS_P.FMS_FIDELIO.SCR
2804,RESERVATION,ODS_EDW.RES_NCL.155.Load_DIM_Voyage,ODS_P.RES_SW.PACKAGE_COLOR
2804,RESERVATION,ODS_EDW.RES_NCL.155.Load_DIM_Voyage,EDW_P.RES.DIM_SHIP
2813,RESERVATION,ODS_EDW.RES_NCL.16.DIM.Load_Voyage_Proration,EDW_P.RES.DIM_VOYAGE
2815,RESERVATION,ODS_EDW.RES_NCL.165.Generate_File_Cabin_Availability,PUBLISHED_D.EDW_RES.VW_CAP_CV_CABIN_CAPACITY_DIRECT_ALL
2815,RESERVATION,ODS_EDW.RES_NCL.165.Generate_File_Cabin_Availability,EDW_P.RES.DIM_VOYAGE
2818,RESERVATION,ODS_EDW.RES_NCL.165.Load_FACT_Res_Payment,EDW_P.RES.DIM_VOYAGE_PRORATION
2818,RESERVATION,ODS_EDW.RES_NCL.165.Load_FACT_Res_Payment,EDW_P.RES.DIM_RES
2818,RESERVATION,ODS_EDW.RES_NCL.165.Load_FACT_Res_Payment,EDW_P.RES.DIM_VOYAGE
2818,RESERVATION,ODS_EDW.RES_NCL.165.Load_FACT_Res_Payment,EDW_P.RES.DIM_INVOICE_ITEM_TYPE
2818,RESERVATION,ODS_EDW.RES_NCL.165.Load_FACT_Res_Payment,ODS_P.RES_SW.ACC_TRANS_DETAIL
2828,RESERVATION,ODS_EDW.RES_NCL.165.Load_STG_Unbuilt_Voyage,ODS_P.DSSTG.STG_FIN_UNBUILT_VOYAGE_SOURCE_INFO
2830,RESERVATION,ODS_EDW.RES_NCL.17.Load_CDC_Reactivated_Voyages,EDW_P.RES.FACT_CAPACITY
2830,RESERVATION,ODS_EDW.RES_NCL.17.Load_CDC_Reactivated_Voyages,EDW_P.RES.DIM_GROUP
2830,RESERVATION,ODS_EDW.RES_NCL.17.Load_CDC_Reactivated_Voyages,EDW_P.RES.DIM_VOYAGE
2830,RESERVATION,ODS_EDW.RES_NCL.17.Load_CDC_Reactivated_Voyages,EDW_P.RES.DIM_RES
2835,RESERVATION,ODS_EDW.RES_NCL.18.Load_CDC_NCL_DW_TRIGGER_LOG,ODS_P.DSSTG.STG_NCL_DW_TRIGGER_LOG_INFO
2835,RESERVATION,ODS_EDW.RES_NCL.18.Load_CDC_NCL_DW_TRIGGER_LOG,ODS_P.RES_SW.NCL_DW_TRIGGER_LOG
2837,RESERVATION,ODS_EDW.RES_NCL.2.Load_CDC_VCS_Log_Rec,ODS_P.RES_SW.VCS_LOG_RECORD
2838,RESERVATION,ODS_EDW.RES_NCL.21.Load_CDC_Promo_Amenity,ODS_P.RES_SW.VCS_LOG_FIELD
2838,RESERVATION,ODS_EDW.RES_NCL.21.Load_CDC_Promo_Amenity,ODS_P.RES_SW.RES_ADDON
2838,RESERVATION,ODS_EDW.RES_NCL.21.Load_CDC_Promo_Amenity,ODS_P.RES_SW.RES_HEADER
2838,RESERVATION,ODS_EDW.RES_NCL.21.Load_CDC_Promo_Amenity,ODS_P.RES_SW.VCS_LOG_RECORD
2839,RESERVATION,ODS_EDW.RES_NCL.22.Load_CDC_Group_History_Header,ODS_P.RES_SW.GROUP_BOOKING
2839,RESERVATION,ODS_EDW.RES_NCL.22.Load_CDC_Group_History_Header,ODS_P.RES_SW.GROUP_HISTORY_HEADER
2840,RESERVATION,ODS_EDW.RES_NCL.25.Load_CDC_FS_Group,ODS_P.RES_SW.TOUR_CREDIT
2840,RESERVATION,ODS_EDW.RES_NCL.25.Load_CDC_FS_Group,ODS_P.RES_SW.RES_HEADER
2840,RESERVATION,ODS_EDW.RES_NCL.25.Load_CDC_FS_Group,ODS_P.RES_SW.RES_HIST_VALUE
2840,RESERVATION,ODS_EDW.RES_NCL.25.Load_CDC_FS_Group,ODS_P.RES_SW.RES_HIST_TRANS
2846,RESERVATION,ODS_EDW.RES_NCL.3.Load_CDC_Res_Guest,ODS_P.RES_SW.RES_HIST_TRANS
2846,RESERVATION,ODS_EDW.RES_NCL.3.Load_CDC_Res_Guest,ODS_P.RES_SW.RES_HEADER
2846,RESERVATION,ODS_EDW.RES_NCL.3.Load_CDC_Res_Guest,EDW_P.RES.DIM_GUEST
2846,RESERVATION,ODS_EDW.RES_NCL.3.Load_CDC_Res_Guest,ODS_P.RES_SW.RES_HIST_VALUE
2846,RESERVATION,ODS_EDW.RES_NCL.3.Load_CDC_Res_Guest,ODS_P.RES_SW.RES_HIST_TREE
2846,RESERVATION,ODS_EDW.RES_NCL.3.Load_CDC_Res_Guest,EDW_P.RES.DIM_VOYAGE
2848,RESERVATION,ODS_EDW.RES_NCL.31.Load_CDC_RETRIGGER_LOG_SUPP,ODS_P_BUSINESS_SUPPORT.RES_SUPP.RETRIGGER_LOG_SUPP
2850,RESERVATION,ODS_EDW.RES_NCL.32.Load_CDC_Ship_Inventory_Alloc,ODS_P.RES_SW.SHIP_INVENTORY_ALLOC
2850,RESERVATION,ODS_EDW.RES_NCL.32.Load_CDC_Ship_Inventory_Alloc,ODS_P.RES_SW.RES_HEADER
2857,RESERVATION,ODS_EDW.RES_NCL.33.Load_CDC_Amenity_Cost_Change,ODS_P.RES_SW.VCS_ADDITIONAL_FIELD_VALUE
2857,RESERVATION,ODS_EDW.RES_NCL.33.Load_CDC_Amenity_Cost_Change,ODS_P.RES_SW.AM_ORDER_ITEM
2857,RESERVATION,ODS_EDW.RES_NCL.33.Load_CDC_Amenity_Cost_Change,ODS_P.RES_SW.VCS_LOG_RECORD
2857,RESERVATION,ODS_EDW.RES_NCL.33.Load_CDC_Amenity_Cost_Change,ODS_P.RES_SW.RES_HEADER
2857,RESERVATION,ODS_EDW.RES_NCL.33.Load_CDC_Amenity_Cost_Change,ODS_P.RES_SW.GROUP_BOOKING
2857,RESERVATION,ODS_EDW.RES_NCL.33.Load_CDC_Amenity_Cost_Change,ODS_P.RES_SW.RES_ADDON
2857,RESERVATION,ODS_EDW.RES_NCL.33.Load_CDC_Amenity_Cost_Change,ODS_P.RES_SW.AM_CODE
2857,RESERVATION,ODS_EDW.RES_NCL.33.Load_CDC_Amenity_Cost_Change,ODS_P.RES_SW.AM_ORDER_HEADER
2862,RESERVATION,ODS_EDW.RES_NCL.335.Load_CDC_Charges,ODS_P.RES_SW.RES_CHARGE_DETAIL
2862,RESERVATION,ODS_EDW.RES_NCL.335.Load_CDC_Charges,ODS_P.RES_SW.RES_HEADER
2862,RESERVATION,ODS_EDW.RES_NCL.335.Load_CDC_Charges,ODS_P.RES_SW.RES_CHARGE_SUBDETAIL
2872,RESERVATION,ODS_EDW.RES_NCL.34.Load_CDC_Res_Air,ODS_P.RES_SW.NCL_PROJ_AIR_FARE_DETAILS
2872,RESERVATION,ODS_EDW.RES_NCL.34.Load_CDC_Res_Air,ODS_P.RES_SW.NCL_AIR_COST_BY_GUEST
2872,RESERVATION,ODS_EDW.RES_NCL.34.Load_CDC_Res_Air,ODS_P.RES_SW.RES_HISTORY
2872,RESERVATION,ODS_EDW.RES_NCL.34.Load_CDC_Res_Air,ODS_P.RES_SW.RES_HEADER
2872,RESERVATION,ODS_EDW.RES_NCL.34.Load_CDC_Res_Air,ODS_P.AIR_TRAVCOM.TRAVCOM_GUEST_ID_AIR_COST
2872,RESERVATION,ODS_EDW.RES_NCL.34.Load_CDC_Res_Air,ODS_P.RES_SW.RES_GUEST
2881,RESERVATION,ODS_EDW.RES_NCL.345.Load_CDC_Acc_Coupon,ODS_P.RES_SW.RES_HEADER
2881,RESERVATION,ODS_EDW.RES_NCL.345.Load_CDC_Acc_Coupon,ODS_P.RES_SW.ACC_TRANS_DETAIL
2881,RESERVATION,ODS_EDW.RES_NCL.345.Load_CDC_Acc_Coupon,ODS_P.RES_SW.ACC_COUPON
2882,RESERVATION,ODS_EDW.RES_NCL.346.Load_CDC_Client,ODS_P.DSSTG.STG_SF_CONTACT_INFO
2883,RESERVATION,ODS_EDW.RES_NCL.35.Load_CDC_Journal_Mstr,ODS_P.RES_SW.NCL_LATITUDES_CLIENT_JRN_MSTR
2883,RESERVATION,ODS_EDW.RES_NCL.35.Load_CDC_Journal_Mstr,ODS_P.RES_SW.NCL_LATITUDES_POINTS_LOOKUP
2891,RESERVATION,ODS_EDW.RES_NCL.5.Load_DIM_Port_Master,ODS_P.RES_SW.PORT
2891,RESERVATION,ODS_EDW.RES_NCL.5.Load_DIM_Port_Master,ODS_P.RES_SW.SAIL_ACTIVITY
2894,RESERVATION,ODS_EDW.RES_NCL.55.Load_DIM_Invoice_Item_From_Supp,ODS_P_BUSINESS_SUPPORT.RES_SUPP.INVOICE_ITEM_TYPE_SUPP
2896,RESERVATION,ODS_EDW.RES_NCL.6.Load_DIM_Cabin_Category,ODS_P.RES_SW.CABIN_ATTRIBUTE_LINK
2896,RESERVATION,ODS_EDW.RES_NCL.6.Load_DIM_Cabin_Category,ODS_P_BUSINESS_SUPPORT.RES_SUPP.CATEGORY_MASTER_SUPP
2896,RESERVATION,ODS_EDW.RES_NCL.6.Load_DIM_Cabin_Category,EDW_P.RES.DIM_VOYAGE
2896,RESERVATION,ODS_EDW.RES_NCL.6.Load_DIM_Cabin_Category,EDW_P.RES.DIM_CABIN_CATEGORY
2896,RESERVATION,ODS_EDW.RES_NCL.6.Load_DIM_Cabin_Category,ODS_P.RES_SW.SHIP_DECK
2896,RESERVATION,ODS_EDW.RES_NCL.6.Load_DIM_Cabin_Category,ODS_P.RES_SW.SHIP_CABIN_CTG_LINK
2896,RESERVATION,ODS_EDW.RES_NCL.6.Load_DIM_Cabin_Category,ODS_P.RES_SW.SHIP_CABIN_RESERVE
2896,RESERVATION,ODS_EDW.RES_NCL.6.Load_DIM_Cabin_Category,ODS_P.RES_SW.SAIL_HEADER
2896,RESERVATION,ODS_EDW.RES_NCL.6.Load_DIM_Cabin_Category,ODS_P.RES_SW.SHIP_CABIN
2896,RESERVATION,ODS_EDW.RES_NCL.6.Load_DIM_Cabin_Category,ODS_P.RES_SW.PACKAGE_DEFINITION
2896,RESERVATION,ODS_EDW.RES_NCL.6.Load_DIM_Cabin_Category,ODS_P.RES_SW.CABIN_ATTRIBUTE
2901,RESERVATION,ODS_EDW.RES_NCL.65.Load_DIM_Operator,ODS_P.RES_SW.USER_LOGIN
2901,RESERVATION,ODS_EDW.RES_NCL.65.Load_DIM_Operator,ODS_P.DSSTG.STG_NCL_DW_TRIGGER_LOG_INFO
2903,RESERVATION,ODS_EDW.RES_NCL.7.Load_DIM_Client,EDW_P.RES.DIM_CLIENT
2903,RESERVATION,ODS_EDW.RES_NCL.7.Load_DIM_Client,ODS_P.RES_SW.CLIENT
2903,RESERVATION,ODS_EDW.RES_NCL.7.Load_DIM_Client,ODS_P.RES_SW.HOUSEHOLD_PHONE
2903,RESERVATION,ODS_EDW.RES_NCL.7.Load_DIM_Client,ODS_P.RES_SW.HOUSEHOLD_ADDRESS
2903,RESERVATION,ODS_EDW.RES_NCL.7.Load_DIM_Client,ODS_P.DSSTG.STG_NCL_DW_TRIGGER_LOG_INFO
2912,RESERVATION,ODS_EDW.RES_NCL.75.Load_DIM_Agency,ODS_P.RES_SW.REGION_CONTACT
2912,RESERVATION,ODS_EDW.RES_NCL.75.Load_DIM_Agency,ODS_P.RES_SW.COMMISSION_CODE
2912,RESERVATION,ODS_EDW.RES_NCL.75.Load_DIM_Agency,ODS_P.RES_SW.AGENCY
2912,RESERVATION,ODS_EDW.RES_NCL.75.Load_DIM_Agency,ODS_P.RES_SW.AGENCY_COMMISSION
2912,RESERVATION,ODS_EDW.RES_NCL.75.Load_DIM_Agency,ODS_P_BUSINESS_SUPPORT.RES_SUPP.AGENCY_SUPP
2912,RESERVATION,ODS_EDW.RES_NCL.75.Load_DIM_Agency,ODS_P.RES_SW.VCS_ADDITIONAL_FIELD_VALUE
2912,RESERVATION,ODS_EDW.RES_NCL.75.Load_DIM_Agency,ODS_P_BUSINESS_SUPPORT.RES_SUPP.AGENCY_CLASSIFICATION_SUPP
2912,RESERVATION,ODS_EDW.RES_NCL.75.Load_DIM_Agency,ODS_P.RES_SW.AGENCY_REGION_LINK
2912,RESERVATION,ODS_EDW.RES_NCL.75.Load_DIM_Agency,ODS_P.RES_NVS_DBO.REGION
2912,RESERVATION,ODS_EDW.RES_NCL.75.Load_DIM_Agency,ODS_P.RES_SW.AGENCY_LINK
2912,RESERVATION,ODS_EDW.RES_NCL.75.Load_DIM_Agency,ODS_P.RES_SW.AGENCY_COMMISSION_TIER
2912,RESERVATION,ODS_EDW.RES_NCL.75.Load_DIM_Agency,ODS_P.RES_SW.REGION_DISTRICT_LINK
2912,RESERVATION,ODS_EDW.RES_NCL.75.Load_DIM_Agency,ODS_P.RES_SW.AGENCY_CLASSIFICATION_LINK
2912,RESERVATION,ODS_EDW.RES_NCL.75.Load_DIM_Agency,ODS_P.RES_SW.REGION
2934,RESERVATION,ODS_EDW.RES_NCL.8.Load_DIM_Agency_Payment,ODS_P.DSSTG.STG_NCL_DW_TRIGGER_LOG_INFO
2934,RESERVATION,ODS_EDW.RES_NCL.8.Load_DIM_Agency_Payment,EDW_P.RES.DIM_AGENCY_PAYMENT
2934,RESERVATION,ODS_EDW.RES_NCL.8.Load_DIM_Agency_Payment,ODS_P.RES_SW.ACC_REFUND_CHECK
2939,RESERVATION,ODS_EDW.RES_NCL.8.Load_DIM_Package,ODS_P.DSSTG.STG_NCL_DW_TRIGGER_LOG_INFO
2939,RESERVATION,ODS_EDW.RES_NCL.8.Load_DIM_Package,ODS_P.RES_SW.PACKAGE_DEFINITION
2939,RESERVATION,ODS_EDW.RES_NCL.8.Load_DIM_Package,ODS_P.RES_SW.PACKAGE_TYPE
2941,RESERVATION,ODS_EDW.RES_NCL.85.Load_DIM_Promotion,ODS_P.RES_SW.PAP_MASTER
2941,RESERVATION,ODS_EDW.RES_NCL.85.Load_DIM_Promotion,ODS_P_BUSINESS_SUPPORT.RES_SUPP.META_PRICE_PROGRAMS_SUPP
2941,RESERVATION,ODS_EDW.RES_NCL.85.Load_DIM_Promotion,ODS_P.DSSTG.STG_NCL_DW_TRIGGER_LOG_INFO
2941,RESERVATION,ODS_EDW.RES_NCL.85.Load_DIM_Promotion,ODS_P_BUSINESS_SUPPORT.RES_SUPP.SUPER_PRICE_PROGRAMS_SUPP
2941,RESERVATION,ODS_EDW.RES_NCL.85.Load_DIM_Promotion,ODS_P.RES_SW.VCS_ADDITIONAL_FIELD_VALUE
2943,RESERVATION,ODS_EDW.RES_NCL.9.Load_DIM_Group,ODS_P.DSSTG.STG_NCL_DW_TRIGGER_LOG_INFO
2943,RESERVATION,ODS_EDW.RES_NCL.9.Load_DIM_Group,EDW_P.RES.DIM_GROUP
2943,RESERVATION,ODS_EDW.RES_NCL.9.Load_DIM_Group,ODS_P.RES_SW.RES_HEADER
2943,RESERVATION,ODS_EDW.RES_NCL.9.Load_DIM_Group,EDW_P.RES.DIM_VOYAGE
2943,RESERVATION,ODS_EDW.RES_NCL.9.Load_DIM_Group,ODS_P.RES_SW.AGENCY_SAIL_PROGRAM
2943,RESERVATION,ODS_EDW.RES_NCL.9.Load_DIM_Group,ODS_P.RES_SW.GROUP_BOOKING
2943,RESERVATION,ODS_EDW.RES_NCL.9.Load_DIM_Group,ODS_P.RES_SW.GROUP_SHIP_REQUEST
2943,RESERVATION,ODS_EDW.RES_NCL.9.Load_DIM_Group,ODS_P.RES_SW.GROUP_EVENT
2952,RESERVATION,ODS_EDW.RES_NCL.95.Load_DIM_Res,ODS_P.RES_SW.RES_SHIP_REQUEST
2952,RESERVATION,ODS_EDW.RES_NCL.95.Load_DIM_Res,EDW_P.RES.DIM_VOYAGE
2952,RESERVATION,ODS_EDW.RES_NCL.95.Load_DIM_Res,ODS_P.RES_SW.AGENT
2952,RESERVATION,ODS_EDW.RES_NCL.95.Load_DIM_Res,ODS_P.RES_SW.RES_PARAM
2952,RESERVATION,ODS_EDW.RES_NCL.95.Load_DIM_Res,ODS_P.RES_SW.PACKAGE_DEFINITION
2952,RESERVATION,ODS_EDW.RES_NCL.95.Load_DIM_Res,ODS_P_BUSINESS_SUPPORT.RES_SUPP.COUNTRY_SUPP
2952,RESERVATION,ODS_EDW.RES_NCL.95.Load_DIM_Res,ODS_P.RES_SW.CLIENT
2952,RESERVATION,ODS_EDW.RES_NCL.95.Load_DIM_Res,ODS_P.RES_SW.VIEW_RES_DATES
2952,RESERVATION,ODS_EDW.RES_NCL.95.Load_DIM_Res,ODS_P.RES_SW.VIEW_RES_REAL_OPERATOR
2952,RESERVATION,ODS_EDW.RES_NCL.95.Load_DIM_Res,EDW_P.RES.DIM_CABIN_CATEGORY
2952,RESERVATION,ODS_EDW.RES_NCL.95.Load_DIM_Res,ODS_P.RES_SW.HOUSEHOLD_ADDRESS
2952,RESERVATION,ODS_EDW.RES_NCL.95.Load_DIM_Res,EDW_P.RES.DIM_RES
2952,RESERVATION,ODS_EDW.RES_NCL.95.Load_DIM_Res,ODS_P.RES_SW.RES_HEADER
2952,RESERVATION,ODS_EDW.RES_NCL.95.Load_DIM_Res,ODS_P.RES_SW.RES_GUEST
2952,RESERVATION,ODS_EDW.RES_NCL.95.Load_DIM_Res,ODS_P.RES_SW.RES_PACKAGE
2962,RESERVATION,ODS_EDW.RES_OCI.0100.Load_DIM_Voyage,EDW_P…DIM_SHIP
2962,RESERVATION,ODS_EDW.RES_OCI.0100.Load_DIM_Voyage,ODS_P_PCH.FMS_FIDELIO.SCR
2965,RESERVATION,ODS_EDW.RES_OCI.0200.Load_DIM_Client,ODS_P.RES_NVS.MPAUDIT
2965,RESERVATION,ODS_EDW.RES_OCI.0200.Load_DIM_Client,STG_P.RES.STG_NCL_LATITUDES_CLIENT_JRN_MSTR_INFO_STEP1A
2965,RESERVATION,ODS_EDW.RES_OCI.0200.Load_DIM_Client,ODS_P.RES_NVS.MPDELETE
2965,RESERVATION,ODS_EDW.RES_OCI.0200.Load_DIM_Client,ODS_P.RES_NVS.MPAUDIT
2965,RESERVATION,ODS_EDW.RES_OCI.0200.Load_DIM_Client,ODS_P.ES_NVS_DBO.MPBONUS
2965,RESERVATION,ODS_EDW.RES_OCI.0200.Load_DIM_Client,EDW_P.RES.DIM_CLIENT
2965,RESERVATION,ODS_EDW.RES_OCI.0200.Load_DIM_Client,ODS_P.RES_NVS_DBO.SALES
2965,RESERVATION,ODS_EDW.RES_OCI.0200.Load_DIM_Client,STG_P.RES.STG_NVS_CLIENT_DIM_SOURCE_INFO_STEP1A
2965,RESERVATION,ODS_EDW.RES_OCI.0200.Load_DIM_Client,STG_P.RES.DIM_CLIENT ODS_P.RES_NVS.CNLPAX
2965,RESERVATION,ODS_EDW.RES_OCI.0200.Load_DIM_Client,ODS_P.RES_NVS.CNLPAX
2965,RESERVATION,ODS_EDW.RES_OCI.0200.Load_DIM_Client,ODS_P…SALES
2965,RESERVATION,ODS_EDW.RES_OCI.0200.Load_DIM_Client,ODS_P.RES_NVS.MPBONUS
2965,RESERVATION,ODS_EDW.RES_OCI.0200.Load_DIM_Client,ODS_P.PRC_MXP_NCLH_DBO.CRUISE
2965,RESERVATION,ODS_EDW.RES_OCI.0200.Load_DIM_Client,ODS_P.RES_NVS_DBO.MPAUDIT
2965,RESERVATION,ODS_EDW.RES_OCI.0200.Load_DIM_Client,ODS_P.RES_NVS.PAX
2965,RESERVATION,ODS_EDW.RES_OCI.0200.Load_DIM_Client,STG_P.RES.STG_NCL_LATITUDES_POINTS_LOOKUP_INFO
2976,RESERVATION,ODS_EDW.RES_OCI.0300.Load_DIM_Agency,EDW_P.RES.DIM_AGENCY
2976,RESERVATION,ODS_EDW.RES_OCI.0300.Load_DIM_Agency,ODS_P.RES_NVS.REPS
2976,RESERVATION,ODS_EDW.RES_OCI.0300.Load_DIM_Agency,ODS_P.RES_NVS.REGION
2976,RESERVATION,ODS_EDW.RES_OCI.0300.Load_DIM_Agency,ODS_P.RES_NVS_DBO.AGENTCOM
2976,RESERVATION,ODS_EDW.RES_OCI.0300.Load_DIM_Agency,ODS_P.RES_NVS_DBO.DIRECT
2976,RESERVATION,ODS_EDW.RES_OCI.0300.Load_DIM_Agency,ODS_P.RES_NVS_DBO.AGENTS
2976,RESERVATION,ODS_EDW.RES_OCI.0300.Load_DIM_Agency,ODS_P_BUSINESS_SUPPORT.RES_SUPP.COUNTRY_SUPP
2976,RESERVATION,ODS_EDW.RES_OCI.0300.Load_DIM_Agency,ODS_P.DSSTG.STG_FC_AGENCY_DIM_SOURCE_INFO
2976,RESERVATION,ODS_EDW.RES_OCI.0300.Load_DIM_Agency,EDW_P…DIM_AGENCY
2979,RESERVATION,ODS_EDW.RES_OCI.0400.Load_DIM_Group,ODS_P.PRC_MXP_NCLH_DBO.CRUISE
2979,RESERVATION,ODS_EDW.RES_OCI.0400.Load_DIM_Group,EDW_P.RES.DIM_GROUP
2979,RESERVATION,ODS_EDW.RES_OCI.0400.Load_DIM_Group,ODS_P.RES_NVS_DBO.GRPCON
2979,RESERVATION,ODS_EDW.RES_OCI.0400.Load_DIM_Group,ODS_P.RES_NVS_DBO.SALES
2979,RESERVATION,ODS_EDW.RES_OCI.0400.Load_DIM_Group,ODS_P.RES_NVS_DBO.GRPMISC
2980,RESERVATION,ODS_EDW.RES_OCI.0500.Load_DIM_Operator,EDW_P.RES.DIM_OPERATOR
2980,RESERVATION,ODS_EDW.RES_OCI.0500.Load_DIM_Operator,ODS_P.PRC_MXP_NCLH_DBO.USERS
2982,RESERVATION,ODS_EDW.RES_OCI.0600.Load_DIM_Res,ODS_P.RES_NVS.SALEMISC
2982,RESERVATION,ODS_EDW.RES_OCI.0600.Load_DIM_Res,ODS_P.RES_NVS.CLASS
2982,RESERVATION,ODS_EDW.RES_OCI.0600.Load_DIM_Res,ODS_P.RES_NVS_DBO.SOURCES
2982,RESERVATION,ODS_EDW.RES_OCI.0600.Load_DIM_Res,ODS_P.RES_NVS_DBO.GDSDEFINITIONS
2982,RESERVATION,ODS_EDW.RES_OCI.0600.Load_DIM_Res,ODS_P.RES_NVS_DBO.SALEPAX
2982,RESERVATION,ODS_EDW.RES_OCI.0600.Load_DIM_Res,ODS_P.PRC_MXP_NCLH_DBO.CRUISE
2982,RESERVATION,ODS_EDW.RES_OCI.0600.Load_DIM_Res,ODS_P.RES_NVS_DBO.SALES
2985,RESERVATION,ODS_EDW.RES_OCI.0700.Load_DIM_Guest,ODS_P.RES_NVS_DBO.SALEPAX
2985,RESERVATION,ODS_EDW.RES_OCI.0700.Load_DIM_Guest,EDW_P.RES.DIM_GUEST
2985,RESERVATION,ODS_EDW.RES_OCI.0700.Load_DIM_Guest,ODS_P.RES_NVS_DBO.SALES
2985,RESERVATION,ODS_EDW.RES_OCI.0700.Load_DIM_Guest,ODS_P.RES_NVS.PAX
2985,RESERVATION,ODS_EDW.RES_OCI.0700.Load_DIM_Guest,ODS_P.RES_NVS.MPDELETE
2985,RESERVATION,ODS_EDW.RES_OCI.0700.Load_DIM_Guest,ODS_P.RES_NVS_DBO.MPAUDIT
2985,RESERVATION,ODS_EDW.RES_OCI.0700.Load_DIM_Guest,ODS_P.PRC_MXP_NCLH_DBO.CRUISE
2996,RESERVATION,ODS_EDW.RES_RGT.0100.Load_DIM_Voyage,ODS_P.PRC_MXP_NCLH_DBO.CRUISE
2996,RESERVATION,ODS_EDW.RES_RGT.0100.Load_DIM_Voyage,EDW_P.RES.DIM_VOYAGE
2999,RESERVATION,ODS_EDW.RES_RGT.0110.Load_Voyage_Proration,DF_NVS_load_Voyage_Proration
2999,RESERVATION,ODS_EDW.RES_RGT.0110.Load_Voyage_Proration,ODS_P…DIM_CRUISE
3006,RESERVATION,ODS_EDW.RES_RGT.0700.Load_DIM_Guest,STG_P.RES.DIM_GUEST
3489,RESERVATION,SUPP_EDW.SUPP.0880.Load_Amenities_Supp,DF_SUPP_Delta_Load_Amenities_Supp_UI
3494,RESERVATION,SUPP_EDW.SUPP.1.Load_Agency_Hierarchy_Supp,LZ_P_BUSINESS_SUPPORT.APP_DAP.AGENCY_HIERARCHY_SUPP
3502,RESERVATION,SUPP_EDW.SUPP.15.Load_Asset_Master_Supp,LZ_P_BUSINESS_SUPPORT.APP_DAP.ASSET_MASTER_SUPP
3504,RESERVATION,SUPP_EDW.SUPP.2.Load_Casino_Slot_Master_Desc_Supp,LZ_P_BUSINESS_SUPPORT.APP_DAP.CASINO_SLOT_MASTER_DESC_SUPP
3511,RESERVATION,SUPP_EDW.SUPP.245.Load_Prevent_Departure_Supp,LZ_P_BUSINESS_SUPPORT.APP_DAP.GUEST_PREVENT_DEPARTURE
3513,RESERVATION,SUPP_EDW.SUPP.25.Load_Category_Master_Supp,LZ_P_BUSINESS_SUPPORT.APP_DAP.CATEGORY_MASTER_SUPP
3515,RESERVATION,SUPP_EDW.SUPP.3.Load_Currency_Exchange_Rate_Supp,LZ_P_BUSINESS_SUPPORT.APP_DAP.CURRENCY_EXCHANGE_RATE_SUPP
3520,RESERVATION,SUPP_EDW.SUPP.35.Load_District_Master_Supp,LZ_P_BUSINESS_SUPPORT.MKT_NCLH.DISTRICT_MASTER_SUPP
3520,RESERVATION,SUPP_EDW.SUPP.35.Load_District_Master_Supp,ODS_P_BUSINESS_SUPPORT.RES_SUPP.DISTRICT_MASTER_SUPP
3523,RESERVATION,SUPP_EDW.SUPP.4.Load_Full_Ship_Charters_Supp,LZ_P_BUSINESS_SUPPORT.APP_DAP.FULL_SHIP_CHARTERS_SUPP
3525,RESERVATION,SUPP_EDW.SUPP.45.Load_Guest_Types_Supp,GUEST_TYPES_SOURCE_SUPP
3525,RESERVATION,SUPP_EDW.SUPP.45.Load_Guest_Types_Supp,GUEST_TYPES_SUPP
3525,RESERVATION,SUPP_EDW.SUPP.45.Load_Guest_Types_Supp,GUEST_TYPE
3525,RESERVATION,SUPP_EDW.SUPP.45.Load_Guest_Types_Supp,STG_GUEST_TYPES_INFO
